Country,Date,Percent Pop. on Internet
"Macao, China",2006-01-01T00:00:00.000000+00:00,47.3
Morocco,2006-01-01T00:00:00.000000+00:00,21.5
Monaco,2006-01-01T00:00:00.000000+00:00,64.4
Moldova,2006-01-01T00:00:00.000000+00:00,20.4
Madagascar,2006-01-01T00:00:00.000000+00:00,0.65
Maldives,2006-01-01T00:00:00.000000+00:00,16.3
Mexico,2006-01-01T00:00:00.000000+00:00,20.8
Marshall Islands,2006-01-01T00:00:00.000000+00:00,3.95
North Macedonia,2006-01-01T00:00:00.000000+00:00,36.3
Mali,2006-01-01T00:00:00.000000+00:00,0.81
Malta,2006-01-01T00:00:00.000000+00:00,46.9
Myanmar,2006-01-01T00:00:00.000000+00:00,0.217
Montenegro,2006-01-01T00:00:00.000000+00:00,30.8
Mongolia,2006-01-01T00:00:00.000000+00:00,9.0
Northern Mariana Islands,2006-01-01T00:00:00.000000+00:00,
Mozambique,2006-01-01T00:00:00.000000+00:00,0.91
Mauritania,2006-01-01T00:00:00.000000+00:00,1.43
Mauritius,2006-01-01T00:00:00.000000+00:00,20.2
Malawi,2006-01-01T00:00:00.000000+00:00,0.966
Malaysia,2006-01-01T00:00:00.000000+00:00,55.7
Namibia,2006-01-01T00:00:00.000000+00:00,4.84
New Caledonia,2006-01-01T00:00:00.000000+00:00,35.0
Niger,2006-01-01T00:00:00.000000+00:00,0.39
Nigeria,2006-01-01T00:00:00.000000+00:00,6.77
Nicaragua,2006-01-01T00:00:00.000000+00:00,3.9
Netherlands,2006-01-01T00:00:00.000000+00:00,85.8
Curaçao,2006-01-01T00:00:00.000000+00:00,
Norway,2006-01-01T00:00:00.000000+00:00,86.9
Nepal,2006-01-01T00:00:00.000000+00:00,1.41
Nauru,2006-01-01T00:00:00.000000+00:00,
New Zealand,2006-01-01T00:00:00.000000+00:00,69.8
Oman,2006-01-01T00:00:00.000000+00:00,16.7
Pakistan,2006-01-01T00:00:00.000000+00:00,6.8
Panama,2006-01-01T00:00:00.000000+00:00,22.3
Peru,2006-01-01T00:00:00.000000+00:00,25.2
Philippines,2006-01-01T00:00:00.000000+00:00,5.97
Palau,2006-01-01T00:00:00.000000+00:00,
Papua New Guinea,2006-01-01T00:00:00.000000+00:00,1.79
Poland,2006-01-01T00:00:00.000000+00:00,48.6
Puerto Rico,2006-01-01T00:00:00.000000+00:00,27.9
North Korea,2006-01-01T00:00:00.000000+00:00,0.0
Portugal,2006-01-01T00:00:00.000000+00:00,42.1
Paraguay,2006-01-01T00:00:00.000000+00:00,11.2
Palestine,2006-01-01T00:00:00.000000+00:00,21.2
French Polynesia,2006-01-01T00:00:00.000000+00:00,28.6
Qatar,2006-01-01T00:00:00.000000+00:00,37.0
Romania,2006-01-01T00:00:00.000000+00:00,28.3
Russia,2006-01-01T00:00:00.000000+00:00,24.7
Rwanda,2006-01-01T00:00:00.000000+00:00,2.12
Saudi Arabia,2006-01-01T00:00:00.000000+00:00,30.0
Sudan,2006-01-01T00:00:00.000000+00:00,8.66
Senegal,2006-01-01T00:00:00.000000+00:00,6.89
Singapore,2006-01-01T00:00:00.000000+00:00,69.9
Solomon Islands,2006-01-01T00:00:00.000000+00:00,2.0
Sierra Leone,2006-01-01T00:00:00.000000+00:00,0.24
El Salvador,2006-01-01T00:00:00.000000+00:00,6.11
San Marino,2006-01-01T00:00:00.000000+00:00,50.4
Somalia,2006-01-01T00:00:00.000000+00:00,1.12
Serbia,2006-01-01T00:00:00.000000+00:00,33.1
South Sudan,2006-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,2006-01-01T00:00:00.000000+00:00,14.6
Suriname,2006-01-01T00:00:00.000000+00:00,14.1
Slovak Republic,2006-01-01T00:00:00.000000+00:00,61.8
Slovenia,2006-01-01T00:00:00.000000+00:00,56.7
Sweden,2006-01-01T00:00:00.000000+00:00,82.0
Eswatini,2006-01-01T00:00:00.000000+00:00,4.1
Seychelles,2006-01-01T00:00:00.000000+00:00,38.4
Syria,2006-01-01T00:00:00.000000+00:00,11.5
Turks and Caicos Islands,2006-01-01T00:00:00.000000+00:00,
Chad,2006-01-01T00:00:00.000000+00:00,0.847
Togo,2006-01-01T00:00:00.000000+00:00,2.2
Thailand,2006-01-01T00:00:00.000000+00:00,20.0
Tajikistan,2006-01-01T00:00:00.000000+00:00,7.2
Turkmenistan,2006-01-01T00:00:00.000000+00:00,1.41
Timor-Leste,2006-01-01T00:00:00.000000+00:00,1.0
Tonga,2006-01-01T00:00:00.000000+00:00,7.18
Trinidad and Tobago,2006-01-01T00:00:00.000000+00:00,32.3
Tunisia,2006-01-01T00:00:00.000000+00:00,17.1
Turkey,2006-01-01T00:00:00.000000+00:00,28.6
Tuvalu,2006-01-01T00:00:00.000000+00:00,10.0
Tanzania,2006-01-01T00:00:00.000000+00:00,1.6
Uganda,2006-01-01T00:00:00.000000+00:00,3.67
Ukraine,2006-01-01T00:00:00.000000+00:00,6.55
Uruguay,2006-01-01T00:00:00.000000+00:00,34.0
United States,2006-01-01T00:00:00.000000+00:00,75.0
Uzbekistan,2006-01-01T00:00:00.000000+00:00,7.49
St. Vincent and the Grenadines,2006-01-01T00:00:00.000000+00:00,16.0
Venezuela,2006-01-01T00:00:00.000000+00:00,20.8
British Virgin Islands,2006-01-01T00:00:00.000000+00:00,
Virgin Islands (U.S.),2006-01-01T00:00:00.000000+00:00,27.3
Vietnam,2006-01-01T00:00:00.000000+00:00,20.8
Vanuatu,2006-01-01T00:00:00.000000+00:00,6.8
Samoa,2006-01-01T00:00:00.000000+00:00,4.75
Yemen,2006-01-01T00:00:00.000000+00:00,5.01
South Africa,2006-01-01T00:00:00.000000+00:00,8.07
Zambia,2006-01-01T00:00:00.000000+00:00,4.87
Zimbabwe,2006-01-01T00:00:00.000000+00:00,3.0
Aruba,2007-01-01T00:00:00.000000+00:00,52.0
Afghanistan,2007-01-01T00:00:00.000000+00:00,1.84
Angola,2007-01-01T00:00:00.000000+00:00,1.9
Albania,2007-01-01T00:00:00.000000+00:00,23.9
Andorra,2007-01-01T00:00:00.000000+00:00,70.0
United Arab Emirates,2007-01-01T00:00:00.000000+00:00,63.0
Argentina,2007-01-01T00:00:00.000000+00:00,28.1
Armenia,2007-01-01T00:00:00.000000+00:00,6.21
American Samoa,2007-01-01T00:00:00.000000+00:00,
Antigua and Barbuda,2007-01-01T00:00:00.000000+00:00,38.0
Australia,2007-01-01T00:00:00.000000+00:00,71.7
Austria,2007-01-01T00:00:00.000000+00:00,72.9
Azerbaijan,2007-01-01T00:00:00.000000+00:00,17.1
Burundi,2007-01-01T00:00:00.000000+00:00,0.81
Belgium,2007-01-01T00:00:00.000000+00:00,66.0
Benin,2007-01-01T00:00:00.000000+00:00,1.85
Burkina Faso,2007-01-01T00:00:00.000000+00:00,0.92
Bangladesh,2007-01-01T00:00:00.000000+00:00,2.5
Bulgaria,2007-01-01T00:00:00.000000+00:00,39.7
Bahrain,2007-01-01T00:00:00.000000+00:00,52.0
Bahamas,2007-01-01T00:00:00.000000+00:00,31.5
Bosnia and Herzegovina,2007-01-01T00:00:00.000000+00:00,34.7
Belarus,2007-01-01T00:00:00.000000+00:00,23.0
Belize,2007-01-01T00:00:00.000000+00:00,26.3
Bermuda,2007-01-01T00:00:00.000000+00:00,82.3
Bolivia,2007-01-01T00:00:00.000000+00:00,12.5
Brazil,2007-01-01T00:00:00.000000+00:00,33.8
Barbados,2007-01-01T00:00:00.000000+00:00,61.4
Brunei,2007-01-01T00:00:00.000000+00:00,46.0
Bhutan,2007-01-01T00:00:00.000000+00:00,6.55
Botswana,2007-01-01T00:00:00.000000+00:00,6.25
Central African Republic,2007-01-01T00:00:00.000000+00:00,1.0
Canada,2007-01-01T00:00:00.000000+00:00,76.7
Switzerland,2007-01-01T00:00:00.000000+00:00,79.2
Chile,2007-01-01T00:00:00.000000+00:00,37.3
China,2007-01-01T00:00:00.000000+00:00,22.6
Cote d'Ivoire,2007-01-01T00:00:00.000000+00:00,1.9
Cameroon,2007-01-01T00:00:00.000000+00:00,3.4
"Congo, Dem. Rep.",2007-01-01T00:00:00.000000+00:00,0.44
"Congo, Rep.",2007-01-01T00:00:00.000000+00:00,4.29
Colombia,2007-01-01T00:00:00.000000+00:00,25.6
Comoros,2007-01-01T00:00:00.000000+00:00,3.0
Cape Verde,2007-01-01T00:00:00.000000+00:00,14.0
Costa Rica,2007-01-01T00:00:00.000000+00:00,32.3
Cuba,2007-01-01T00:00:00.000000+00:00,12.9
Cayman Islands,2007-01-01T00:00:00.000000+00:00,61.0
Cyprus,2007-01-01T00:00:00.000000+00:00,42.3
Czech Republic,2007-01-01T00:00:00.000000+00:00,63.0
Germany,2007-01-01T00:00:00.000000+00:00,78.0
Djibouti,2007-01-01T00:00:00.000000+00:00,2.26
Dominica,2007-01-01T00:00:00.000000+00:00,41.2
Denmark,2007-01-01T00:00:00.000000+00:00,85.0
Dominican Republic,2007-01-01T00:00:00.000000+00:00,20.8
Algeria,2007-01-01T00:00:00.000000+00:00,10.2
Ecuador,2007-01-01T00:00:00.000000+00:00,18.8
Egypt,2007-01-01T00:00:00.000000+00:00,18.0
Eritrea,2007-01-01T00:00:00.000000+00:00,0.47
Spain,2007-01-01T00:00:00.000000+00:00,59.6
Estonia,2007-01-01T00:00:00.000000+00:00,70.6
Ethiopia,2007-01-01T00:00:00.000000+00:00,0.45
Finland,2007-01-01T00:00:00.000000+00:00,83.7
Fiji,2007-01-01T00:00:00.000000+00:00,13.0
France,2007-01-01T00:00:00.000000+00:00,70.7
Faeroe Islands,2007-01-01T00:00:00.000000+00:00,75.6
"Micronesia, Fed. Sts.",2007-01-01T00:00:00.000000+00:00,14.5
Gabon,2007-01-01T00:00:00.000000+00:00,7.5
United Kingdom,2007-01-01T00:00:00.000000+00:00,78.4
Georgia,2007-01-01T00:00:00.000000+00:00,10.0
Ghana,2007-01-01T00:00:00.000000+00:00,4.27
Gibraltar,2007-01-01T00:00:00.000000+00:00,58.0
Guinea,2007-01-01T00:00:00.000000+00:00,0.92
Gambia,2007-01-01T00:00:00.000000+00:00,6.88
Guinea-Bissau,2007-01-01T00:00:00.000000+00:00,2.35
Equatorial Guinea,2007-01-01T00:00:00.000000+00:00,1.82
Greece,2007-01-01T00:00:00.000000+00:00,38.2
Grenada,2007-01-01T00:00:00.000000+00:00,23.2
Greenland,2007-01-01T00:00:00.000000+00:00,62.8
Guatemala,2007-01-01T00:00:00.000000+00:00,8.3
Guam,2007-01-01T00:00:00.000000+00:00,48.4
Guyana,2007-01-01T00:00:00.000000+00:00,18.2
"Hong Kong, China",2007-01-01T00:00:00.000000+00:00,66.7
Honduras,2007-01-01T00:00:00.000000+00:00,9.6
Croatia,2007-01-01T00:00:00.000000+00:00,44.2
Haiti,2007-01-01T00:00:00.000000+00:00,7.6
Hungary,2007-01-01T00:00:00.000000+00:00,61.0
Indonesia,2007-01-01T00:00:00.000000+00:00,7.92
India,2007-01-01T00:00:00.000000+00:00,4.38
Ireland,2007-01-01T00:00:00.000000+00:00,65.3
Iran,2007-01-01T00:00:00.000000+00:00,12.0
Iraq,2007-01-01T00:00:00.000000+00:00,1.0
Iceland,2007-01-01T00:00:00.000000+00:00,91.0
Israel,2007-01-01T00:00:00.000000+00:00,59.4
Italy,2007-01-01T00:00:00.000000+00:00,44.5
Jamaica,2007-01-01T00:00:00.000000+00:00,23.6
Jordan,2007-01-01T00:00:00.000000+00:00,23.0
Japan,2007-01-01T00:00:00.000000+00:00,75.4
Kazakhstan,2007-01-01T00:00:00.000000+00:00,11.0
Kenya,2007-01-01T00:00:00.000000+00:00,5.2
Kyrgyz Republic,2007-01-01T00:00:00.000000+00:00,15.7
Cambodia,2007-01-01T00:00:00.000000+00:00,0.51
Kiribati,2007-01-01T00:00:00.000000+00:00,7.0
St. Kitts and Nevis,2007-01-01T00:00:00.000000+00:00,49.2
South Korea,2007-01-01T00:00:00.000000+00:00,81.0
Kosovo,2007-01-01T00:00:00.000000+00:00,
Kuwait,2007-01-01T00:00:00.000000+00:00,42.0
Lao,2007-01-01T00:00:00.000000+00:00,3.55
Lebanon,2007-01-01T00:00:00.000000+00:00,22.5
Liberia,2007-01-01T00:00:00.000000+00:00,0.53
Libya,2007-01-01T00:00:00.000000+00:00,9.0
St. Lucia,2007-01-01T00:00:00.000000+00:00,30.0
Liechtenstein,2007-01-01T00:00:00.000000+00:00,70.0
Sri Lanka,2007-01-01T00:00:00.000000+00:00,
Lesotho,2007-01-01T00:00:00.000000+00:00,3.58
Lithuania,2007-01-01T00:00:00.000000+00:00,55.2
Luxembourg,2007-01-01T00:00:00.000000+00:00,82.2
Latvia,2007-01-01T00:00:00.000000+00:00,63.4
"Macao, China",2007-01-01T00:00:00.000000+00:00,49.2
Morocco,2007-01-01T00:00:00.000000+00:00,33.1
Monaco,2007-01-01T00:00:00.000000+00:00,67.3
Moldova,2007-01-01T00:00:00.000000+00:00,23.4
Madagascar,2007-01-01T00:00:00.000000+00:00,1.65
Maldives,2007-01-01T00:00:00.000000+00:00,23.2
Mexico,2007-01-01T00:00:00.000000+00:00,21.7
Marshall Islands,2007-01-01T00:00:00.000000+00:00,4.6
North Macedonia,2007-01-01T00:00:00.000000+00:00,46.0
Mali,2007-01-01T00:00:00.000000+00:00,1.57
Malta,2007-01-01T00:00:00.000000+00:00,50.1
Myanmar,2007-01-01T00:00:00.000000+00:00,0.22
Montenegro,2007-01-01T00:00:00.000000+00:00,32.9
Mongolia,2007-01-01T00:00:00.000000+00:00,9.8
Northern Mariana Islands,2007-01-01T00:00:00.000000+00:00,
Mozambique,2007-01-01T00:00:00.000000+00:00,1.56
Mauritania,2007-01-01T00:00:00.000000+00:00,1.87
Mauritius,2007-01-01T00:00:00.000000+00:00,21.8
Malawi,2007-01-01T00:00:00.000000+00:00,0.7
Malaysia,2007-01-01T00:00:00.000000+00:00,55.8
Namibia,2007-01-01T00:00:00.000000+00:00,5.33
New Caledonia,2007-01-01T00:00:00.000000+00:00,34.5
Niger,2007-01-01T00:00:00.000000+00:00,0.7
Nigeria,2007-01-01T00:00:00.000000+00:00,8.0
Nicaragua,2007-01-01T00:00:00.000000+00:00,5.3
Netherlands,2007-01-01T00:00:00.000000+00:00,87.4
Curaçao,2007-01-01T00:00:00.000000+00:00,
Norway,2007-01-01T00:00:00.000000+00:00,90.6
Nepal,2007-01-01T00:00:00.000000+00:00,1.73
Nauru,2007-01-01T00:00:00.000000+00:00,
New Zealand,2007-01-01T00:00:00.000000+00:00,72.0
Oman,2007-01-01T00:00:00.000000+00:00,20.0
Pakistan,2007-01-01T00:00:00.000000+00:00,7.0
Panama,2007-01-01T00:00:00.000000+00:00,33.8
Peru,2007-01-01T00:00:00.000000+00:00,30.6
Philippines,2007-01-01T00:00:00.000000+00:00,6.22
Palau,2007-01-01T00:00:00.000000+00:00,
Papua New Guinea,2007-01-01T00:00:00.000000+00:00,1.15
Poland,2007-01-01T00:00:00.000000+00:00,53.1
Puerto Rico,2007-01-01T00:00:00.000000+00:00,38.0
North Korea,2007-01-01T00:00:00.000000+00:00,0.0
Portugal,2007-01-01T00:00:00.000000+00:00,44.1
Paraguay,2007-01-01T00:00:00.000000+00:00,14.3
Palestine,2007-01-01T00:00:00.000000+00:00,24.4
French Polynesia,2007-01-01T00:00:00.000000+00:00,33.9
Qatar,2007-01-01T00:00:00.000000+00:00,44.3
Romania,2007-01-01T00:00:00.000000+00:00,32.4
Russia,2007-01-01T00:00:00.000000+00:00,26.8
Rwanda,2007-01-01T00:00:00.000000+00:00,4.5
Saudi Arabia,2007-01-01T00:00:00.000000+00:00,36.0
Sudan,2007-01-01T00:00:00.000000+00:00,
Senegal,2007-01-01T00:00:00.000000+00:00,7.12
Singapore,2007-01-01T00:00:00.000000+00:00,69.0
Solomon Islands,2007-01-01T00:00:00.000000+00:00,3.0
Sierra Leone,2007-01-01T00:00:00.000000+00:00,0.25
El Salvador,2007-01-01T00:00:00.000000+00:00,10.1
San Marino,2007-01-01T00:00:00.000000+00:00,54.5
Somalia,2007-01-01T00:00:00.000000+00:00,1.14
Serbia,2007-01-01T00:00:00.000000+00:00,35.6
South Sudan,2007-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,2007-01-01T00:00:00.000000+00:00,15.5
Suriname,2007-01-01T00:00:00.000000+00:00,21.1
Slovak Republic,2007-01-01T00:00:00.000000+00:00,66.0
Slovenia,2007-01-01T00:00:00.000000+00:00,58.0
Sweden,2007-01-01T00:00:00.000000+00:00,90.0
Eswatini,2007-01-01T00:00:00.000000+00:00,6.85
Seychelles,2007-01-01T00:00:00.000000+00:00,40.4
Syria,2007-01-01T00:00:00.000000+00:00,14.0
Turks and Caicos Islands,2007-01-01T00:00:00.000000+00:00,
Chad,2007-01-01T00:00:00.000000+00:00,1.19
Togo,2007-01-01T00:00:00.000000+00:00,2.4
Thailand,2007-01-01T00:00:00.000000+00:00,18.2
Tajikistan,2007-01-01T00:00:00.000000+00:00,8.78
Turkmenistan,2007-01-01T00:00:00.000000+00:00,1.75
Timor-Leste,2007-01-01T00:00:00.000000+00:00,1.5
Tonga,2007-01-01T00:00:00.000000+00:00,8.11
Trinidad and Tobago,2007-01-01T00:00:00.000000+00:00,34.8
Tunisia,2007-01-01T00:00:00.000000+00:00,27.5
Turkey,2007-01-01T00:00:00.000000+00:00,34.4
Tuvalu,2007-01-01T00:00:00.000000+00:00,15.0
Tanzania,2007-01-01T00:00:00.000000+00:00,1.9
Uganda,2007-01-01T00:00:00.000000+00:00,
Ukraine,2007-01-01T00:00:00.000000+00:00,11.0
Uruguay,2007-01-01T00:00:00.000000+00:00,39.3
United States,2007-01-01T00:00:00.000000+00:00,74.0
Uzbekistan,2007-01-01T00:00:00.000000+00:00,9.08
St. Vincent and the Grenadines,2007-01-01T00:00:00.000000+00:00,21.0
Venezuela,2007-01-01T00:00:00.000000+00:00,25.9
British Virgin Islands,2007-01-01T00:00:00.000000+00:00,
Virgin Islands (U.S.),2007-01-01T00:00:00.000000+00:00,27.4
Vietnam,2007-01-01T00:00:00.000000+00:00,23.9
Vanuatu,2007-01-01T00:00:00.000000+00:00,7.27
Samoa,2007-01-01T00:00:00.000000+00:00,5.03
Yemen,2007-01-01T00:00:00.000000+00:00,6.89
South Africa,2007-01-01T00:00:00.000000+00:00,8.43
Zambia,2007-01-01T00:00:00.000000+00:00,5.55
Zimbabwe,2007-01-01T00:00:00.000000+00:00,3.5
Aruba,2008-01-01T00:00:00.000000+00:00,58.0
Afghanistan,2008-01-01T00:00:00.000000+00:00,3.55
Angola,2008-01-01T00:00:00.000000+00:00,2.3
Albania,2008-01-01T00:00:00.000000+00:00,41.2
Andorra,2008-01-01T00:00:00.000000+00:00,78.5
United Arab Emirates,2008-01-01T00:00:00.000000+00:00,64.0
Argentina,2008-01-01T00:00:00.000000+00:00,34.0
Armenia,2008-01-01T00:00:00.000000+00:00,15.3
American Samoa,2008-01-01T00:00:00.000000+00:00,
Antigua and Barbuda,2008-01-01T00:00:00.000000+00:00,42.0
Australia,2008-01-01T00:00:00.000000+00:00,74.3
Austria,2008-01-01T00:00:00.000000+00:00,73.5
Azerbaijan,2008-01-01T00:00:00.000000+00:00,27.4
Burundi,2008-01-01T00:00:00.000000+00:00,0.9
Belgium,2008-01-01T00:00:00.000000+00:00,70.0
Benin,2008-01-01T00:00:00.000000+00:00,2.24
Burkina Faso,2008-01-01T00:00:00.000000+00:00,1.13
Bangladesh,2008-01-01T00:00:00.000000+00:00,3.1
Bulgaria,2008-01-01T00:00:00.000000+00:00,45.0
Bahrain,2008-01-01T00:00:00.000000+00:00,53.0
Bahamas,2008-01-01T00:00:00.000000+00:00,33.9
Bosnia and Herzegovina,2008-01-01T00:00:00.000000+00:00,37.7
Belarus,2008-01-01T00:00:00.000000+00:00,27.4
Belize,2008-01-01T00:00:00.000000+00:00,27.2
Bermuda,2008-01-01T00:00:00.000000+00:00,83.3
Bolivia,2008-01-01T00:00:00.000000+00:00,16.8
Brazil,2008-01-01T00:00:00.000000+00:00,39.2
Barbados,2008-01-01T00:00:00.000000+00:00,64.7
Brunei,2008-01-01T00:00:00.000000+00:00,49.0
Bhutan,2008-01-01T00:00:00.000000+00:00,7.17
Botswana,2008-01-01T00:00:00.000000+00:00,6.15
Central African Republic,2008-01-01T00:00:00.000000+00:00,1.8
Canada,2008-01-01T00:00:00.000000+00:00,80.3
Switzerland,2008-01-01T00:00:00.000000+00:00,81.3
Chile,2008-01-01T00:00:00.000000+00:00,41.6
China,2008-01-01T00:00:00.000000+00:00,28.9
Cote d'Ivoire,2008-01-01T00:00:00.000000+00:00,2.0
Cameroon,2008-01-01T00:00:00.000000+00:00,3.84
"Congo, Dem. Rep.",2008-01-01T00:00:00.000000+00:00,0.56
"Congo, Rep.",2008-01-01T00:00:00.000000+00:00,4.5
Colombia,2008-01-01T00:00:00.000000+00:00,30.0
Comoros,2008-01-01T00:00:00.000000+00:00,3.5
Cape Verde,2008-01-01T00:00:00.000000+00:00,21.0
Costa Rica,2008-01-01T00:00:00.000000+00:00,34.3
Cuba,2008-01-01T00:00:00.000000+00:00,14.3
Cayman Islands,2008-01-01T00:00:00.000000+00:00,64.5
Cyprus,2008-01-01T00:00:00.000000+00:00,49.8
Czech Republic,2008-01-01T00:00:00.000000+00:00,64.4
Germany,2008-01-01T00:00:00.000000+00:00,79.0
Djibouti,2008-01-01T00:00:00.000000+00:00,4.0
Dominica,2008-01-01T00:00:00.000000+00:00,42.0
Denmark,2008-01-01T00:00:00.000000+00:00,86.8
Dominican Republic,2008-01-01T00:00:00.000000+00:00,27.7
Algeria,2008-01-01T00:00:00.000000+00:00,11.2
Ecuador,2008-01-01T00:00:00.000000+00:00,24.6
Egypt,2008-01-01T00:00:00.000000+00:00,20.0
Eritrea,2008-01-01T00:00:00.000000+00:00,0.54
Spain,2008-01-01T00:00:00.000000+00:00,62.4
Estonia,2008-01-01T00:00:00.000000+00:00,72.5
Ethiopia,2008-01-01T00:00:00.000000+00:00,0.54
Finland,2008-01-01T00:00:00.000000+00:00,82.5
Fiji,2008-01-01T00:00:00.000000+00:00,17.0
France,2008-01-01T00:00:00.000000+00:00,71.6
Faeroe Islands,2008-01-01T00:00:00.000000+00:00,75.2
"Micronesia, Fed. Sts.",2008-01-01T00:00:00.000000+00:00,15.3
Gabon,2008-01-01T00:00:00.000000+00:00,9.5
United Kingdom,2008-01-01T00:00:00.000000+00:00,83.6
Georgia,2008-01-01T00:00:00.000000+00:00,20.1
Ghana,2008-01-01T00:00:00.000000+00:00,5.44
Gibraltar,2008-01-01T00:00:00.000000+00:00,65.1
Guinea,2008-01-01T00:00:00.000000+00:00,0.94
Gambia,2008-01-01T00:00:00.000000+00:00,7.63
Guinea-Bissau,2008-01-01T00:00:00.000000+00:00,2.3
Equatorial Guinea,2008-01-01T00:00:00.000000+00:00,2.13
Greece,2008-01-01T00:00:00.000000+00:00,42.4
Grenada,2008-01-01T00:00:00.000000+00:00,24.1
Greenland,2008-01-01T00:00:00.000000+00:00,62.8
Guatemala,2008-01-01T00:00:00.000000+00:00,9.3
Guam,2008-01-01T00:00:00.000000+00:00,50.6
Guyana,2008-01-01T00:00:00.000000+00:00,23.9
"Hong Kong, China",2008-01-01T00:00:00.000000+00:00,69.4
Honduras,2008-01-01T00:00:00.000000+00:00,9.8
Croatia,2008-01-01T00:00:00.000000+00:00,50.6
Haiti,2008-01-01T00:00:00.000000+00:00,8.1
Hungary,2008-01-01T00:00:00.000000+00:00,62.0
Indonesia,2008-01-01T00:00:00.000000+00:00,6.92
India,2008-01-01T00:00:00.000000+00:00,5.12
Ireland,2008-01-01T00:00:00.000000+00:00,67.4
Iran,2008-01-01T00:00:00.000000+00:00,13.8
Iraq,2008-01-01T00:00:00.000000+00:00,1.06
Iceland,2008-01-01T00:00:00.000000+00:00,93.0
Israel,2008-01-01T00:00:00.000000+00:00,63.1
Italy,2008-01-01T00:00:00.000000+00:00,48.8
Jamaica,2008-01-01T00:00:00.000000+00:00,24.3
Jordan,2008-01-01T00:00:00.000000+00:00,26.0
Japan,2008-01-01T00:00:00.000000+00:00,78.0
Kazakhstan,2008-01-01T00:00:00.000000+00:00,18.2
Kenya,2008-01-01T00:00:00.000000+00:00,6.1
Kyrgyz Republic,2008-01-01T00:00:00.000000+00:00,16.0
Cambodia,2008-01-01T00:00:00.000000+00:00,0.53
Kiribati,2008-01-01T00:00:00.000000+00:00,8.97
St. Kitts and Nevis,2008-01-01T00:00:00.000000+00:00,55.7
South Korea,2008-01-01T00:00:00.000000+00:00,81.6
Kosovo,2008-01-01T00:00:00.000000+00:00,
Kuwait,2008-01-01T00:00:00.000000+00:00,50.8
Lao,2008-01-01T00:00:00.000000+00:00,6.0
Lebanon,2008-01-01T00:00:00.000000+00:00,30.1
Liberia,2008-01-01T00:00:00.000000+00:00,2.0
Libya,2008-01-01T00:00:00.000000+00:00,10.8
St. Lucia,2008-01-01T00:00:00.000000+00:00,31.0
Liechtenstein,2008-01-01T00:00:00.000000+00:00,75.0
Sri Lanka,2008-01-01T00:00:00.000000+00:00,
Lesotho,2008-01-01T00:00:00.000000+00:00,3.72
Lithuania,2008-01-01T00:00:00.000000+00:00,59.8
Luxembourg,2008-01-01T00:00:00.000000+00:00,87.3
Latvia,2008-01-01T00:00:00.000000+00:00,66.8
"Macao, China",2008-01-01T00:00:00.000000+00:00,54.0
Morocco,2008-01-01T00:00:00.000000+00:00,41.3
Monaco,2008-01-01T00:00:00.000000+00:00,70.1
Moldova,2008-01-01T00:00:00.000000+00:00,27.5
Madagascar,2008-01-01T00:00:00.000000+00:00,1.63
Maldives,2008-01-01T00:00:00.000000+00:00,24.8
Mexico,2008-01-01T00:00:00.000000+00:00,26.3
Marshall Islands,2008-01-01T00:00:00.000000+00:00,5.6
North Macedonia,2008-01-01T00:00:00.000000+00:00,51.8
Mali,2008-01-01T00:00:00.000000+00:00,1.8
Malta,2008-01-01T00:00:00.000000+00:00,58.9
Myanmar,2008-01-01T00:00:00.000000+00:00,0.22
Montenegro,2008-01-01T00:00:00.000000+00:00,35.1
Mongolia,2008-01-01T00:00:00.000000+00:00,10.0
Northern Mariana Islands,2008-01-01T00:00:00.000000+00:00,
Mozambique,2008-01-01T00:00:00.000000+00:00,2.68
Mauritania,2008-01-01T00:00:00.000000+00:00,2.28
Mauritius,2008-01-01T00:00:00.000000+00:00,22.5
Malawi,2008-01-01T00:00:00.000000+00:00,1.07
Malaysia,2008-01-01T00:00:00.000000+00:00,55.9
Namibia,2008-01-01T00:00:00.000000+00:00,6.5
New Caledonia,2008-01-01T00:00:00.000000+00:00,34.0
Niger,2008-01-01T00:00:00.000000+00:00,0.76
Nigeria,2008-01-01T00:00:00.000000+00:00,9.3
Nicaragua,2008-01-01T00:00:00.000000+00:00,7.3
Netherlands,2008-01-01T00:00:00.000000+00:00,89.6
Curaçao,2008-01-01T00:00:00.000000+00:00,
Norway,2008-01-01T00:00:00.000000+00:00,92.1
Nepal,2008-01-01T00:00:00.000000+00:00,1.97
Nauru,2008-01-01T00:00:00.000000+00:00,
New Zealand,2008-01-01T00:00:00.000000+00:00,79.7
Oman,2008-01-01T00:00:00.000000+00:00,26.8
Pakistan,2008-01-01T00:00:00.000000+00:00,7.5
Panama,2008-01-01T00:00:00.000000+00:00,39.1
Peru,2008-01-01T00:00:00.000000+00:00,31.4
Philippines,2008-01-01T00:00:00.000000+00:00,9.0
Palau,2008-01-01T00:00:00.000000+00:00,
Papua New Guinea,2008-01-01T00:00:00.000000+00:00,1.61
Poland,2008-01-01T00:00:00.000000+00:00,59.0
Puerto Rico,2008-01-01T00:00:00.000000+00:00,41.5
North Korea,2008-01-01T00:00:00.000000+00:00,0.0
Portugal,2008-01-01T00:00:00.000000+00:00,48.3
