Country,Date,Tonnes CO2/person
Niger,1980-01-01T00:00:00.000000+00:00,0.111
Nigeria,1980-01-01T00:00:00.000000+00:00,0.873
Nicaragua,1980-01-01T00:00:00.000000+00:00,0.636
Netherlands,1980-01-01T00:00:00.000000+00:00,11.5
Norway,1980-01-01T00:00:00.000000+00:00,7.8
Nepal,1980-01-01T00:00:00.000000+00:00,0.0295
Nauru,1980-01-01T00:00:00.000000+00:00,15.8
New Zealand,1980-01-01T00:00:00.000000+00:00,5.24
Oman,1980-01-01T00:00:00.000000+00:00,4.93
Pakistan,1980-01-01T00:00:00.000000+00:00,0.425
Panama,1980-01-01T00:00:00.000000+00:00,1.64
Peru,1980-01-01T00:00:00.000000+00:00,1.34
Philippines,1980-01-01T00:00:00.000000+00:00,0.71
Palau,1980-01-01T00:00:00.000000+00:00,
Papua New Guinea,1980-01-01T00:00:00.000000+00:00,0.527
Poland,1980-01-01T00:00:00.000000+00:00,11.4
North Korea,1980-01-01T00:00:00.000000+00:00,6.46
Portugal,1980-01-01T00:00:00.000000+00:00,2.75
Paraguay,1980-01-01T00:00:00.000000+00:00,0.423
Palestine,1980-01-01T00:00:00.000000+00:00,
Qatar,1980-01-01T00:00:00.000000+00:00,51.8
Romania,1980-01-01T00:00:00.000000+00:00,8.7
Russia,1980-01-01T00:00:00.000000+00:00,15.1
Rwanda,1980-01-01T00:00:00.000000+00:00,0.113
Saudi Arabia,1980-01-01T00:00:00.000000+00:00,17.0
Sudan,1980-01-01T00:00:00.000000+00:00,0.222
Senegal,1980-01-01T00:00:00.000000+00:00,0.572
Singapore,1980-01-01T00:00:00.000000+00:00,10.9
Solomon Islands,1980-01-01T00:00:00.000000+00:00,0.569
Sierra Leone,1980-01-01T00:00:00.000000+00:00,0.2
El Salvador,1980-01-01T00:00:00.000000+00:00,0.39
Somalia,1980-01-01T00:00:00.000000+00:00,0.0422
Serbia,1980-01-01T00:00:00.000000+00:00,5.67
South Sudan,1980-01-01T00:00:00.000000+00:00,0.0653
Sao Tome and Principe,1980-01-01T00:00:00.000000+00:00,0.45
Suriname,1980-01-01T00:00:00.000000+00:00,5.64
Slovak Republic,1980-01-01T00:00:00.000000+00:00,11.6
Slovenia,1980-01-01T00:00:00.000000+00:00,7.77
Sweden,1980-01-01T00:00:00.000000+00:00,8.34
Eswatini,1980-01-01T00:00:00.000000+00:00,0.717
Seychelles,1980-01-01T00:00:00.000000+00:00,1.47
Syria,1980-01-01T00:00:00.000000+00:00,2.87
Chad,1980-01-01T00:00:00.000000+00:00,0.0453
Togo,1980-01-01T00:00:00.000000+00:00,0.251
Thailand,1980-01-01T00:00:00.000000+00:00,0.783
Tajikistan,1980-01-01T00:00:00.000000+00:00,2.4
Turkmenistan,1980-01-01T00:00:00.000000+00:00,13.2
Timor-Leste,1980-01-01T00:00:00.000000+00:00,
Tonga,1980-01-01T00:00:00.000000+00:00,0.51
Trinidad and Tobago,1980-01-01T00:00:00.000000+00:00,15.7
Tunisia,1980-01-01T00:00:00.000000+00:00,1.5
Turkey,1980-01-01T00:00:00.000000+00:00,1.76
Tuvalu,1980-01-01T00:00:00.000000+00:00,
Taiwan,1980-01-01T00:00:00.000000+00:00,4.1
Tanzania,1980-01-01T00:00:00.000000+00:00,0.11
Uganda,1980-01-01T00:00:00.000000+00:00,0.0411
Ukraine,1980-01-01T00:00:00.000000+00:00,12.6
Uruguay,1980-01-01T00:00:00.000000+00:00,1.83
United States,1980-01-01T00:00:00.000000+00:00,19.6
Uzbekistan,1980-01-01T00:00:00.000000+00:00,6.39
St. Vincent and the Grenadines,1980-01-01T00:00:00.000000+00:00,0.361
Venezuela,1980-01-01T00:00:00.000000+00:00,5.89
Vietnam,1980-01-01T00:00:00.000000+00:00,0.319
Vanuatu,1980-01-01T00:00:00.000000+00:00,0.433
Samoa,1980-01-01T00:00:00.000000+00:00,0.656
Yemen,1980-01-01T00:00:00.000000+00:00,0.514
South Africa,1980-01-01T00:00:00.000000+00:00,8.77
Zambia,1980-01-01T00:00:00.000000+00:00,0.555
Zimbabwe,1980-01-01T00:00:00.000000+00:00,1.23
Afghanistan,1981-01-01T00:00:00.000000+00:00,0.163
Angola,1981-01-01T00:00:00.000000+00:00,0.518
Albania,1981-01-01T00:00:00.000000+00:00,2.62
Andorra,1981-01-01T00:00:00.000000+00:00,
United Arab Emirates,1981-01-01T00:00:00.000000+00:00,31.6
Argentina,1981-01-01T00:00:00.000000+00:00,3.59
Armenia,1981-01-01T00:00:00.000000+00:00,5.48
Antigua and Barbuda,1981-01-01T00:00:00.000000+00:00,4.75
Australia,1981-01-01T00:00:00.000000+00:00,15.6
Austria,1981-01-01T00:00:00.000000+00:00,7.05
Azerbaijan,1981-01-01T00:00:00.000000+00:00,7.87
Burundi,1981-01-01T00:00:00.000000+00:00,0.036
Belgium,1981-01-01T00:00:00.000000+00:00,11.9
Benin,1981-01-01T00:00:00.000000+00:00,0.122
Burkina Faso,1981-01-01T00:00:00.000000+00:00,0.0804
Bangladesh,1981-01-01T00:00:00.000000+00:00,0.102
Bulgaria,1981-01-01T00:00:00.000000+00:00,10.1
Bahrain,1981-01-01T00:00:00.000000+00:00,25.5
Bahamas,1981-01-01T00:00:00.000000+00:00,10.3
Bosnia and Herzegovina,1981-01-01T00:00:00.000000+00:00,3.78
Belarus,1981-01-01T00:00:00.000000+00:00,11.2
Belize,1981-01-01T00:00:00.000000+00:00,1.14
Bolivia,1981-01-01T00:00:00.000000+00:00,0.747
Brazil,1981-01-01T00:00:00.000000+00:00,1.35
Barbados,1981-01-01T00:00:00.000000+00:00,2.54
Brunei,1981-01-01T00:00:00.000000+00:00,10.2
Bhutan,1981-01-01T00:00:00.000000+00:00,0.0769
Botswana,1981-01-01T00:00:00.000000+00:00,1.14
Central African Republic,1981-01-01T00:00:00.000000+00:00,0.0612
Canada,1981-01-01T00:00:00.000000+00:00,16.6
Switzerland,1981-01-01T00:00:00.000000+00:00,5.79
Chile,1981-01-01T00:00:00.000000+00:00,1.74
China,1981-01-01T00:00:00.000000+00:00,1.53
Cote d'Ivoire,1981-01-01T00:00:00.000000+00:00,0.634
Cameroon,1981-01-01T00:00:00.000000+00:00,0.69
"Congo, Dem. Rep.",1981-01-01T00:00:00.000000+00:00,0.11
"Congo, Rep.",1981-01-01T00:00:00.000000+00:00,0.713
Colombia,1981-01-01T00:00:00.000000+00:00,1.63
Comoros,1981-01-01T00:00:00.000000+00:00,0.146
Cape Verde,1981-01-01T00:00:00.000000+00:00,0.125
Costa Rica,1981-01-01T00:00:00.000000+00:00,0.821
Cuba,1981-01-01T00:00:00.000000+00:00,3.47
Cyprus,1981-01-01T00:00:00.000000+00:00,4.57
Czech Republic,1981-01-01T00:00:00.000000+00:00,17.5
Germany,1981-01-01T00:00:00.000000+00:00,13.0
Djibouti,1981-01-01T00:00:00.000000+00:00,0.904
Dominica,1981-01-01T00:00:00.000000+00:00,0.538
Denmark,1981-01-01T00:00:00.000000+00:00,10.5
Dominican Republic,1981-01-01T00:00:00.000000+00:00,1.04
Algeria,1981-01-01T00:00:00.000000+00:00,1.92
Ecuador,1981-01-01T00:00:00.000000+00:00,2.29
Egypt,1981-01-01T00:00:00.000000+00:00,1.24
Eritrea,1981-01-01T00:00:00.000000+00:00,
Spain,1981-01-01T00:00:00.000000+00:00,5.46
Estonia,1981-01-01T00:00:00.000000+00:00,17.0
Ethiopia,1981-01-01T00:00:00.000000+00:00,0.0399
Finland,1981-01-01T00:00:00.000000+00:00,8.9
Fiji,1981-01-01T00:00:00.000000+00:00,1.25
France,1981-01-01T00:00:00.000000+00:00,8.06
"Micronesia, Fed. Sts.",1981-01-01T00:00:00.000000+00:00,
Gabon,1981-01-01T00:00:00.000000+00:00,8.57
United Kingdom,1981-01-01T00:00:00.000000+00:00,9.76
Georgia,1981-01-01T00:00:00.000000+00:00,5.24
Ghana,1981-01-01T00:00:00.000000+00:00,0.26
Guinea,1981-01-01T00:00:00.000000+00:00,0.194
Gambia,1981-01-01T00:00:00.000000+00:00,0.238
Guinea-Bissau,1981-01-01T00:00:00.000000+00:00,0.176
Equatorial Guinea,1981-01-01T00:00:00.000000+00:00,0.258
Greece,1981-01-01T00:00:00.000000+00:00,5.26
Grenada,1981-01-01T00:00:00.000000+00:00,0.669
Guatemala,1981-01-01T00:00:00.000000+00:00,0.472
Guyana,1981-01-01T00:00:00.000000+00:00,1.8
"Hong Kong, China",1981-01-01T00:00:00.000000+00:00,3.88
Honduras,1981-01-01T00:00:00.000000+00:00,0.449
Croatia,1981-01-01T00:00:00.000000+00:00,3.77
Haiti,1981-01-01T00:00:00.000000+00:00,0.138
Hungary,1981-01-01T00:00:00.000000+00:00,8.1
Indonesia,1981-01-01T00:00:00.000000+00:00,0.684
India,1981-01-01T00:00:00.000000+00:00,0.475
Ireland,1981-01-01T00:00:00.000000+00:00,7.41
Iran,1981-01-01T00:00:00.000000+00:00,3.29
Iraq,1981-01-01T00:00:00.000000+00:00,2.11
Iceland,1981-01-01T00:00:00.000000+00:00,6.83
Israel,1981-01-01T00:00:00.000000+00:00,6.22
Italy,1981-01-01T00:00:00.000000+00:00,6.48
Jamaica,1981-01-01T00:00:00.000000+00:00,2.78
Jordan,1981-01-01T00:00:00.000000+00:00,2.44
Japan,1981-01-01T00:00:00.000000+00:00,7.51
Kazakhstan,1981-01-01T00:00:00.000000+00:00,14.8
Kenya,1981-01-01T00:00:00.000000+00:00,0.261
Kyrgyz Republic,1981-01-01T00:00:00.000000+00:00,5.48
Cambodia,1981-01-01T00:00:00.000000+00:00,0.0488
Kiribati,1981-01-01T00:00:00.000000+00:00,0.422
St. Kitts and Nevis,1981-01-01T00:00:00.000000+00:00,1.54
South Korea,1981-01-01T00:00:00.000000+00:00,3.63
Kuwait,1981-01-01T00:00:00.000000+00:00,14.0
Lao,1981-01-01T00:00:00.000000+00:00,0.0464
Lebanon,1981-01-01T00:00:00.000000+00:00,2.2
Liberia,1981-01-01T00:00:00.000000+00:00,0.301
Libya,1981-01-01T00:00:00.000000+00:00,8.79
St. Lucia,1981-01-01T00:00:00.000000+00:00,0.94
Liechtenstein,1981-01-01T00:00:00.000000+00:00,
Sri Lanka,1981-01-01T00:00:00.000000+00:00,0.288
Lesotho,1981-01-01T00:00:00.000000+00:00,
Lithuania,1981-01-01T00:00:00.000000+00:00,8.81
Luxembourg,1981-01-01T00:00:00.000000+00:00,24.5
Latvia,1981-01-01T00:00:00.000000+00:00,6.39
Morocco,1981-01-01T00:00:00.000000+00:00,0.812
Moldova,1981-01-01T00:00:00.000000+00:00,6.55
Madagascar,1981-01-01T00:00:00.000000+00:00,0.11
Maldives,1981-01-01T00:00:00.000000+00:00,0.281
Mexico,1981-01-01T00:00:00.000000+00:00,4.28
Marshall Islands,1981-01-01T00:00:00.000000+00:00,
North Macedonia,1981-01-01T00:00:00.000000+00:00,6.05
Mali,1981-01-01T00:00:00.000000+00:00,0.0495
Malta,1981-01-01T00:00:00.000000+00:00,3.9
Myanmar,1981-01-01T00:00:00.000000+00:00,0.156
Montenegro,1981-01-01T00:00:00.000000+00:00,2.67
Mongolia,1981-01-01T00:00:00.000000+00:00,3.78
Mozambique,1981-01-01T00:00:00.000000+00:00,0.207
Mauritania,1981-01-01T00:00:00.000000+00:00,0.541
Mauritius,1981-01-01T00:00:00.000000+00:00,0.508
Malawi,1981-01-01T00:00:00.000000+00:00,0.0901
Malaysia,1981-01-01T00:00:00.000000+00:00,2.12
Namibia,1981-01-01T00:00:00.000000+00:00,
Niger,1981-01-01T00:00:00.000000+00:00,0.118
Nigeria,1981-01-01T00:00:00.000000+00:00,0.845
Nicaragua,1981-01-01T00:00:00.000000+00:00,0.611
Netherlands,1981-01-01T00:00:00.000000+00:00,9.35
Norway,1981-01-01T00:00:00.000000+00:00,7.56
Nepal,1981-01-01T00:00:00.000000+00:00,0.0282
Nauru,1981-01-01T00:00:00.000000+00:00,15.6
New Zealand,1981-01-01T00:00:00.000000+00:00,5.73
Oman,1981-01-01T00:00:00.000000+00:00,4.45
Pakistan,1981-01-01T00:00:00.000000+00:00,0.446
Panama,1981-01-01T00:00:00.000000+00:00,1.58
Peru,1981-01-01T00:00:00.000000+00:00,1.28
Philippines,1981-01-01T00:00:00.000000+00:00,0.697
Palau,1981-01-01T00:00:00.000000+00:00,
Papua New Guinea,1981-01-01T00:00:00.000000+00:00,0.517
Poland,1981-01-01T00:00:00.000000+00:00,11.6
North Korea,1981-01-01T00:00:00.000000+00:00,6.5
Portugal,1981-01-01T00:00:00.000000+00:00,2.94
Paraguay,1981-01-01T00:00:00.000000+00:00,0.405
Palestine,1981-01-01T00:00:00.000000+00:00,
Qatar,1981-01-01T00:00:00.000000+00:00,44.5
Romania,1981-01-01T00:00:00.000000+00:00,8.56
Russia,1981-01-01T00:00:00.000000+00:00,15.3
Rwanda,1981-01-01T00:00:00.000000+00:00,0.111
Saudi Arabia,1981-01-01T00:00:00.000000+00:00,14.4
Sudan,1981-01-01T00:00:00.000000+00:00,0.225
Senegal,1981-01-01T00:00:00.000000+00:00,0.514
Singapore,1981-01-01T00:00:00.000000+00:00,11.8
Solomon Islands,1981-01-01T00:00:00.000000+00:00,0.491
Sierra Leone,1981-01-01T00:00:00.000000+00:00,0.156
El Salvador,1981-01-01T00:00:00.000000+00:00,0.37
Somalia,1981-01-01T00:00:00.000000+00:00,0.109
Serbia,1981-01-01T00:00:00.000000+00:00,5.16
South Sudan,1981-01-01T00:00:00.000000+00:00,0.0665
Sao Tome and Principe,1981-01-01T00:00:00.000000+00:00,0.479
Suriname,1981-01-01T00:00:00.000000+00:00,5.19
Slovak Republic,1981-01-01T00:00:00.000000+00:00,11.4
Slovenia,1981-01-01T00:00:00.000000+00:00,7.04
Sweden,1981-01-01T00:00:00.000000+00:00,7.48
Eswatini,1981-01-01T00:00:00.000000+00:00,0.693
Seychelles,1981-01-01T00:00:00.000000+00:00,1.24
Syria,1981-01-01T00:00:00.000000+00:00,2.54
Chad,1981-01-01T00:00:00.000000+00:00,0.0435
Togo,1981-01-01T00:00:00.000000+00:00,0.28
Thailand,1981-01-01T00:00:00.000000+00:00,0.765
Tajikistan,1981-01-01T00:00:00.000000+00:00,2.37
Turkmenistan,1981-01-01T00:00:00.000000+00:00,13.1
Timor-Leste,1981-01-01T00:00:00.000000+00:00,
Tonga,1981-01-01T00:00:00.000000+00:00,0.47
Trinidad and Tobago,1981-01-01T00:00:00.000000+00:00,16.4
Tunisia,1981-01-01T00:00:00.000000+00:00,1.41
Turkey,1981-01-01T00:00:00.000000+00:00,1.87
Tuvalu,1981-01-01T00:00:00.000000+00:00,
Taiwan,1981-01-01T00:00:00.000000+00:00,4.05
Tanzania,1981-01-01T00:00:00.000000+00:00,0.109
Uganda,1981-01-01T00:00:00.000000+00:00,0.0413
Ukraine,1981-01-01T00:00:00.000000+00:00,12.8
Uruguay,1981-01-01T00:00:00.000000+00:00,1.64
United States,1981-01-01T00:00:00.000000+00:00,18.4
Uzbekistan,1981-01-01T00:00:00.000000+00:00,6.35
St. Vincent and the Grenadines,1981-01-01T00:00:00.000000+00:00,0.394
Venezuela,1981-01-01T00:00:00.000000+00:00,5.82
Vietnam,1981-01-01T00:00:00.000000+00:00,0.323
Vanuatu,1981-01-01T00:00:00.000000+00:00,0.423
Samoa,1981-01-01T00:00:00.000000+00:00,0.722
Yemen,1981-01-01T00:00:00.000000+00:00,0.695
South Africa,1981-01-01T00:00:00.000000+00:00,9.31
Zambia,1981-01-01T00:00:00.000000+00:00,0.561
Zimbabwe,1981-01-01T00:00:00.000000+00:00,1.1
Afghanistan,1982-01-01T00:00:00.000000+00:00,0.201
Angola,1982-01-01T00:00:00.000000+00:00,0.55
Albania,1982-01-01T00:00:00.000000+00:00,2.68
Andorra,1982-01-01T00:00:00.000000+00:00,
United Arab Emirates,1982-01-01T00:00:00.000000+00:00,28.7
Argentina,1982-01-01T00:00:00.000000+00:00,3.59
Armenia,1982-01-01T00:00:00.000000+00:00,5.49
Antigua and Barbuda,1982-01-01T00:00:00.000000+00:00,1.37
Australia,1982-01-01T00:00:00.000000+00:00,14.8
Austria,1982-01-01T00:00:00.000000+00:00,6.8
Azerbaijan,1982-01-01T00:00:00.000000+00:00,7.86
Burundi,1982-01-01T00:00:00.000000+00:00,0.0457
Belgium,1982-01-01T00:00:00.000000+00:00,10.2
Benin,1982-01-01T00:00:00.000000+00:00,0.109
Burkina Faso,1982-01-01T00:00:00.000000+00:00,0.0809
Bangladesh,1982-01-01T00:00:00.000000+00:00,0.0951
Bulgaria,1982-01-01T00:00:00.000000+00:00,10.1
Bahrain,1982-01-01T00:00:00.000000+00:00,20.8
Bahamas,1982-01-01T00:00:00.000000+00:00,8.96
Bosnia and Herzegovina,1982-01-01T00:00:00.000000+00:00,4.03
Belarus,1982-01-01T00:00:00.000000+00:00,11.3
Belize,1982-01-01T00:00:00.000000+00:00,1.11
Bolivia,1982-01-01T00:00:00.000000+00:00,0.722
Brazil,1982-01-01T00:00:00.000000+00:00,1.28
Barbados,1982-01-01T00:00:00.000000+00:00,2.69
Brunei,1982-01-01T00:00:00.000000+00:00,12.8
Bhutan,1982-01-01T00:00:00.000000+00:00,0.0667
Botswana,1982-01-01T00:00:00.000000+00:00,1.03
Central African Republic,1982-01-01T00:00:00.000000+00:00,0.0609
Canada,1982-01-01T00:00:00.000000+00:00,16.2
Switzerland,1982-01-01T00:00:00.000000+00:00,6.3
Chile,1982-01-01T00:00:00.000000+00:00,1.74
China,1982-01-01T00:00:00.000000+00:00,1.59
Cote d'Ivoire,1982-01-01T00:00:00.000000+00:00,0.494
Cameroon,1982-01-01T00:00:00.000000+00:00,0.694
"Congo, Dem. Rep.",1982-01-01T00:00:00.000000+00:00,0.141
"Congo, Rep.",1982-01-01T00:00:00.000000+00:00,0.589
Colombia,1982-01-01T00:00:00.000000+00:00,1.72
Comoros,1982-01-01T00:00:00.000000+00:00,0.142
Cape Verde,1982-01-01T00:00:00.000000+00:00,0.122
Costa Rica,1982-01-01T00:00:00.000000+00:00,0.806
Cuba,1982-01-01T00:00:00.000000+00:00,3.08
Cyprus,1982-01-01T00:00:00.000000+00:00,4.54
Czech Republic,1982-01-01T00:00:00.000000+00:00,17.5
Germany,1982-01-01T00:00:00.000000+00:00,13.0
Djibouti,1982-01-01T00:00:00.000000+00:00,0.885
Dominica,1982-01-01T00:00:00.000000+00:00,0.542
Denmark,1982-01-01T00:00:00.000000+00:00,9.81
Dominican Republic,1982-01-01T00:00:00.000000+00:00,1.27
Algeria,1982-01-01T00:00:00.000000+00:00,2.49
Ecuador,1982-01-01T00:00:00.000000+00:00,2.26
Egypt,1982-01-01T00:00:00.000000+00:00,1.22
Eritrea,1982-01-01T00:00:00.000000+00:00,
Spain,1982-01-01T00:00:00.000000+00:00,5.3
Estonia,1982-01-01T00:00:00.000000+00:00,17.2
Ethiopia,1982-01-01T00:00:00.000000+00:00,0.0481
Finland,1982-01-01T00:00:00.000000+00:00,8.53
Fiji,1982-01-01T00:00:00.000000+00:00,1.04
France,1982-01-01T00:00:00.000000+00:00,7.76
"Micronesia, Fed. Sts.",1982-01-01T00:00:00.000000+00:00,
Gabon,1982-01-01T00:00:00.000000+00:00,7.03
United Kingdom,1982-01-01T00:00:00.000000+00:00,9.7
Georgia,1982-01-01T00:00:00.000000+00:00,5.28
Ghana,1982-01-01T00:00:00.000000+00:00,0.303
Guinea,1982-01-01T00:00:00.000000+00:00,0.184
Gambia,1982-01-01T00:00:00.000000+00:00,0.23
Guinea-Bissau,1982-01-01T00:00:00.000000+00:00,0.172
Equatorial Guinea,1982-01-01T00:00:00.000000+00:00,0.202
Greece,1982-01-01T00:00:00.000000+00:00,5.56
Grenada,1982-01-01T00:00:00.000000+00:00,0.649
Guatemala,1982-01-01T00:00:00.000000+00:00,0.403
Guyana,1982-01-01T00:00:00.000000+00:00,1.6
"Hong Kong, China",1982-01-01T00:00:00.000000+00:00,4.08
Honduras,1982-01-01T00:00:00.000000+00:00,0.492
Croatia,1982-01-01T00:00:00.000000+00:00,4.04
Haiti,1982-01-01T00:00:00.000000+00:00,0.147
Hungary,1982-01-01T00:00:00.000000+00:00,8.35
Indonesia,1982-01-01T00:00:00.000000+00:00,0.666
India,1982-01-01T00:00:00.000000+00:00,0.503
Ireland,1982-01-01T00:00:00.000000+00:00,7.4
Iran,1982-01-01T00:00:00.000000+00:00,3.42
Iraq,1982-01-01T00:00:00.000000+00:00,2.6
Iceland,1982-01-01T00:00:00.000000+00:00,6.54
Israel,1982-01-01T00:00:00.000000+00:00,6.08
Italy,1982-01-01T00:00:00.000000+00:00,6.32
Jamaica,1982-01-01T00:00:00.000000+00:00,2.84
Jordan,1982-01-01T00:00:00.000000+00:00,2.73
Japan,1982-01-01T00:00:00.000000+00:00,7.32
Kazakhstan,1982-01-01T00:00:00.000000+00:00,14.8
Kenya,1982-01-01T00:00:00.000000+00:00,0.249
Kyrgyz Republic,1982-01-01T00:00:00.000000+00:00,5.44
Cambodia,1982-01-01T00:00:00.000000+00:00,0.0511
Kiribati,1982-01-01T00:00:00.000000+00:00,0.356
St. Kitts and Nevis,1982-01-01T00:00:00.000000+00:00,1.21
South Korea,1982-01-01T00:00:00.000000+00:00,3.8
Kuwait,1982-01-01T00:00:00.000000+00:00,13.7
Lao,1982-01-01T00:00:00.000000+00:00,0.0515
Lebanon,1982-01-01T00:00:00.000000+00:00,2.65
Liberia,1982-01-01T00:00:00.000000+00:00,0.344
Libya,1982-01-01T00:00:00.000000+00:00,8.35
St. Lucia,1982-01-01T00:00:00.000000+00:00,0.838
Liechtenstein,1982-01-01T00:00:00.000000+00:00,
Sri Lanka,1982-01-01T00:00:00.000000+00:00,0.309
Lesotho,1982-01-01T00:00:00.000000+00:00,
Lithuania,1982-01-01T00:00:00.000000+00:00,8.88
Luxembourg,1982-01-01T00:00:00.000000+00:00,22.9
Latvia,1982-01-01T00:00:00.000000+00:00,6.45
Morocco,1982-01-01T00:00:00.000000+00:00,0.827
Moldova,1982-01-01T00:00:00.000000+00:00,6.58
Madagascar,1982-01-01T00:00:00.000000+00:00,0.0685
Maldives,1982-01-01T00:00:00.000000+00:00,0.291
Mexico,1982-01-01T00:00:00.000000+00:00,3.82
Marshall Islands,1982-01-01T00:00:00.000000+00:00,
North Macedonia,1982-01-01T00:00:00.000000+00:00,6.47
Mali,1982-01-01T00:00:00.000000+00:00,0.0553
Malta,1982-01-01T00:00:00.000000+00:00,2.93
Myanmar,1982-01-01T00:00:00.000000+00:00,0.158
Montenegro,1982-01-01T00:00:00.000000+00:00,2.84
Mongolia,1982-01-01T00:00:00.000000+00:00,3.83
Mozambique,1982-01-01T00:00:00.000000+00:00,0.157
Mauritania,1982-01-01T00:00:00.000000+00:00,0.558
Mauritius,1982-01-01T00:00:00.000000+00:00,0.599
Malawi,1982-01-01T00:00:00.000000+00:00,0.0849
Malaysia,1982-01-01T00:00:00.000000+00:00,2.57
Namibia,1982-01-01T00:00:00.000000+00:00,
Niger,1982-01-01T00:00:00.000000+00:00,0.147
Nigeria,1982-01-01T00:00:00.000000+00:00,0.752
Nicaragua,1982-01-01T00:00:00.000000+00:00,0.563
Netherlands,1982-01-01T00:00:00.000000+00:00,9.57
Norway,1982-01-01T00:00:00.000000+00:00,7.79
Nepal,1982-01-01T00:00:00.000000+00:00,0.0306
Nauru,1982-01-01T00:00:00.000000+00:00,15.3
New Zealand,1982-01-01T00:00:00.000000+00:00,5.6
Oman,1982-01-01T00:00:00.000000+00:00,5.53
Pakistan,1982-01-01T00:00:00.000000+00:00,0.464
Panama,1982-01-01T00:00:00.000000+00:00,1.64
Peru,1982-01-01T00:00:00.000000+00:00,1.08
Philippines,1982-01-01T00:00:00.000000+00:00,0.686
Palau,1982-01-01T00:00:00.000000+00:00,
Papua New Guinea,1982-01-01T00:00:00.000000+00:00,0.519
Poland,1982-01-01T00:00:00.000000+00:00,11.5
North Korea,1982-01-01T00:00:00.000000+00:00,6.85
Portugal,1982-01-01T00:00:00.000000+00:00,3.02
Paraguay,1982-01-01T00:00:00.000000+00:00,0.406
Palestine,1982-01-01T00:00:00.000000+00:00,
Qatar,1982-01-01T00:00:00.000000+00:00,36.4
Romania,1982-01-01T00:00:00.000000+00:00,8.74
Russia,1982-01-01T00:00:00.000000+00:00,15.4
Rwanda,1982-01-01T00:00:00.000000+00:00,0.122
Saudi Arabia,1982-01-01T00:00:00.000000+00:00,13.8
Sudan,1982-01-01T00:00:00.000000+00:00,0.222
Senegal,1982-01-01T00:00:00.000000+00:00,0.429
Singapore,1982-01-01T00:00:00.000000+00:00,13.5
Solomon Islands,1982-01-01T00:00:00.000000+00:00,0.562
Sierra Leone,1982-01-01T00:00:00.000000+00:00,0.19
El Salvador,1982-01-01T00:00:00.000000+00:00,0.393
Somalia,1982-01-01T00:00:00.000000+00:00,0.141
Serbia,1982-01-01T00:00:00.000000+00:00,5.52
South Sudan,1982-01-01T00:00:00.000000+00:00,0.0658
Sao Tome and Principe,1982-01-01T00:00:00.000000+00:00,0.544
Suriname,1982-01-01T00:00:00.000000+00:00,3.79
Slovak Republic,1982-01-01T00:00:00.000000+00:00,11.4
Slovenia,1982-01-01T00:00:00.000000+00:00,7.49
Sweden,1982-01-01T00:00:00.000000+00:00,7.0
Eswatini,1982-01-01T00:00:00.000000+00:00,0.416
Seychelles,1982-01-01T00:00:00.000000+00:00,1.44
Syria,1982-01-01T00:00:00.000000+00:00,2.8
Chad,1982-01-01T00:00:00.000000+00:00,0.0425
Togo,1982-01-01T00:00:00.000000+00:00,0.206
Thailand,1982-01-01T00:00:00.000000+00:00,0.84
Tajikistan,1982-01-01T00:00:00.000000+00:00,2.33
Turkmenistan,1982-01-01T00:00:00.000000+00:00,13.0
Timor-Leste,1982-01-01T00:00:00.000000+00:00,
Tonga,1982-01-01T00:00:00.000000+00:00,0.509
Trinidad and Tobago,1982-01-01T00:00:00.000000+00:00,14.3
Tunisia,1982-01-01T00:00:00.000000+00:00,1.62
Turkey,1982-01-01T00:00:00.000000+00:00,1.91
Tuvalu,1982-01-01T00:00:00.000000+00:00,
Taiwan,1982-01-01T00:00:00.000000+00:00,4.4
Tanzania,1982-01-01T00:00:00.000000+00:00,0.108
Uganda,1982-01-01T00:00:00.000000+00:00,0.0451
Ukraine,1982-01-01T00:00:00.000000+00:00,12.9
Uruguay,1982-01-01T00:00:00.000000+00:00,1.28
United States,1982-01-01T00:00:00.000000+00:00,18.4
Uzbekistan,1982-01-01T00:00:00.000000+00:00,6.28
St. Vincent and the Grenadines,1982-01-01T00:00:00.000000+00:00,0.463
Venezuela,1982-01-01T00:00:00.000000+00:00,5.65
Vietnam,1982-01-01T00:00:00.000000+00:00,0.331
Vanuatu,1982-01-01T00:00:00.000000+00:00,0.443
Samoa,1982-01-01T00:00:00.000000+00:00,0.718
Yemen,1982-01-01T00:00:00.000000+00:00,0.709
South Africa,1982-01-01T00:00:00.000000+00:00,9.43
Zambia,1982-01-01T00:00:00.000000+00:00,0.503
Zimbabwe,1982-01-01T00:00:00.000000+00:00,1.26
Afghanistan,1983-01-01T00:00:00.000000+00:00,0.231
Angola,1983-01-01T00:00:00.000000+00:00,0.519
Albania,1983-01-01T00:00:00.000000+00:00,2.69
Andorra,1983-01-01T00:00:00.000000+00:00,
United Arab Emirates,1983-01-01T00:00:00.000000+00:00,35.7
Argentina,1983-01-01T00:00:00.000000+00:00,3.58
Armenia,1983-01-01T00:00:00.000000+00:00,5.46
Antigua and Barbuda,1983-01-01T00:00:00.000000+00:00,2.37
Australia,1983-01-01T00:00:00.000000+00:00,15.3
Austria,1983-01-01T00:00:00.000000+00:00,7.13
Azerbaijan,1983-01-01T00:00:00.000000+00:00,7.8
